Customer_ID,Purpose,Preferred_Date,Preferred_Time,Estimated_Duration,Priority,Current_Rush_Level,Current_Appointments,Available_Employees,Holiday,Day_of_Week,Request_Timestamp,Appointment_Status,Suggested_Slot,Actual_Allocated_Slot,Queue_Position,Waiting_Time,Cancellation,Rescheduled,Employee_ID,Customer_Feedback,Historical_Slot_Load
CUST009219,Education Loan,2023-09-21,15:00-15:30,35,Normal,Low,5,4,0,Thursday,2023-09-14 10:00:00,Suggested Slot,16:00-16:30,None,0,0,0,0,None,3.0,0.11
CUST009220,Document Verification,2023-10-13,10:00-10:30,19,Normal,High,42,8,0,Friday,2023-10-04 11:00:00,Accepted,10:00-10:30,10:00-10:30,1,2,1,0,EMP018,2.0,0.86
CUST009221,Debit Card Issue,2023-09-28,15:00-15:30,12,Normal,Low,23,8,0,Thursday,2023-09-26 08:00:00,Accepted,15:00-15:30,15:00-15:30,9,17,0,0,EMP012,3.0,0.23
CUST009222,Passbook Update,2023-12-23,11:30-12:00,5,Normal,High,7,6,0,Saturday,2023-12-17 02:00:00,Suggested Slot,12:30-13:00,None,0,0,1,0,None,3.0,0.86
CUST009223,Loan Approval,2023-02-21,12:00-12:30,48,Normal,Low,0,4,0,Tuesday,2023-02-07 13:00:00,Accepted,12:00-12:30,12:00-12:30,1,13,0,1,EMP005,2.0,0.21
CUST009224,Passbook Update,2023-12-10,12:00-12:30,5,Normal,Medium,22,8,1,Sunday,2023-11-29 23:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.76
CUST009225,Cheque Deposit,2023-05-28,14:00-14:30,5,Normal,Low,17,4,1,Sunday,2023-05-19 18:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.89
CUST009226,Debit Card Issue,2023-02-23,10:00-10:30,18,Senior Citizen,Low,19,9,0,Thursday,2023-02-21 10:00:00,Accepted,10:00-10:30,10:00-10:30,10,19,0,0,EMP006,4.0,0.78
CUST009227,Credit Card Issue,2023-07-26,15:00-15:30,13,Disabled,Medium,46,8,0,Wednesday,2023-07-13 18:00:00,Accepted,15:00-15:30,15:00-15:30,7,15,0,0,EMP008,4.0,0.79
CUST009228,Personal Loan,2023-02-14,15:30-16:00,33,Disabled,Low,27,7,0,Tuesday,2023-02-05 14:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.33
CUST009229,Complaint,2023-05-13,11:00-11:30,24,Normal,Low,38,7,0,Saturday,2023-04-30 16:00:00,Accepted,11:00-11:30,11:00-11:30,4,11,0,0,EMP010,5.0,0.18
CUST009230,Cheque Deposit,2023-04-04,16:00-16:30,7,Normal,Medium,41,5,0,Tuesday,2023-03-23 03:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.78
CUST009231,Demand Draft,2023-06-16,11:30-12:00,17,Normal,High,22,3,0,Friday,2023-06-06 12:00:00,Suggested Slot,12:00-12:30,12:00-12:30,0,0,0,0,EMP018,3.0,0.41
CUST009232,Document Verification,2023-11-28,15:00-15:30,25,Normal,Low,48,4,0,Tuesday,2023-11-20 02:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.86
CUST009233,Education Loan,2023-02-21,14:00-14:30,34,Senior Citizen,Medium,38,7,0,Tuesday,2023-02-16 00:00:00,Accepted,14:00-14:30,14:00-14:30,9,46,1,0,EMP014,2.0,0.74
CUST009234,Cash Deposit,2023-11-03,10:30-11:00,15,Normal,Medium,9,8,0,Friday,2023-10-25 07:00:00,Accepted,10:30-11:00,10:30-11:00,7,15,0,0,EMP007,3.0,0.12
CUST009235,Loan Inquiry,2023-11-28,10:00-10:30,20,Normal,Low,24,3,0,Tuesday,2023-11-23 22:00:00,Suggested Slot,10:30-11:00,10:30-11:00,0,0,0,0,EMP012,2.0,0.68
CUST009236,Fixed Deposit,2023-03-27,12:00-12:30,21,Normal,Very High,28,9,0,Monday,2023-03-17 12:00:00,Suggested Slot,12:30-13:00,12:30-13:00,0,0,0,0,EMP019,1.0,0.49
CUST009237,Other,2023-06-30,12:30-13:00,10,Normal,Very High,32,3,0,Friday,2023-06-27 16:00:00,Suggested Slot,14:00-14:30,None,0,0,0,0,None,3.0,0.4
CUST009238,Home Loan,2023-07-21,11:00-11:30,40,Normal,High,0,4,0,Friday,2023-07-17 13:00:00,Accepted,11:00-11:30,11:00-11:30,4,43,0,0,EMP007,3.0,0.35
CUST009239,Cheque Clearance,2023-04-11,15:30-16:00,12,Senior Citizen,Medium,9,7,0,Tuesday,2023-04-07 16:00:00,Accepted,15:30-16:00,15:30-16:00,1,5,0,0,EMP005,5.0,0.83
CUST009240,Other,2023-03-12,16:00-16:30,16,Normal,Very High,28,4,1,Sunday,2023-03-02 07:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.23
CUST009241,Loan Approval,2023-10-08,16:00-16:30,42,Normal,Very High,14,7,1,Sunday,2023-10-04 11:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.17
CUST009242,Gold Loan,2023-07-06,10:30-11:00,41,Disabled,Low,9,9,0,Thursday,2023-07-03 07:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.54
CUST009243,Complaint,2023-12-18,14:30-15:00,15,Senior Citizen,Low,41,5,0,Monday,2023-12-12 19:00:00,Suggested Slot,15:30-16:00,15:30-16:00,0,0,0,0,EMP003,1.0,0.93
CUST009244,Credit Card Issue,2023-01-25,11:30-12:00,12,Normal,Medium,11,5,0,Wednesday,2023-01-20 04:00:00,Suggested Slot,12:30-13:00,12:30-13:00,0,0,1,0,EMP008,5.0,0.41
CUST009245,Fixed Deposit,2023-11-30,16:00-16:30,16,Normal,Low,3,9,0,Thursday,2023-11-18 04:00:00,Suggested Slot,16:00-16:30,16:00-16:30,0,0,0,0,EMP015,2.0,0.46
CUST009246,Locker Service,2023-07-19,14:30-15:00,11,Normal,Low,22,6,0,Wednesday,2023-07-07 20:00:00,Suggested Slot,15:30-16:00,15:30-16:00,0,0,0,0,EMP008,5.0,0.74
CUST009247,Other,2023-02-27,09:30-10:00,19,Normal,Medium,42,4,0,Monday,2023-02-13 14:00:00,Suggested Slot,10:00-10:30,None,0,0,0,0,None,3.0,0.82
CUST009248,Education Loan,2023-03-23,10:00-10:30,32,Senior Citizen,Medium,45,3,0,Thursday,2023-03-19 02:00:00,Suggested Slot,10:30-11:00,10:30-11:00,0,0,0,0,EMP001,3.0,0.98
CUST009249,Gold Loan,2023-09-26,14:30-15:00,45,Normal,High,12,9,0,Tuesday,2023-09-20 06:00:00,Accepted,14:30-15:00,14:30-15:00,6,33,1,0,EMP005,5.0,0.9
CUST009250,Credit Card Issue,2023-09-03,12:00-12:30,19,Normal,Medium,39,4,1,Sunday,2023-08-25 21:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.37
CUST009251,Home Loan,2023-12-13,12:30-13:00,45,Normal,Very High,20,7,0,Wednesday,2023-12-01 21:00:00,Accepted,12:30-13:00,12:30-13:00,1,9,0,0,EMP002,5.0,0.36
CUST009252,Complaint,2023-10-28,11:30-12:00,24,Normal,Medium,9,7,0,Saturday,2023-10-17 09:00:00,Accepted,11:30-12:00,11:30-12:00,4,11,0,0,EMP014,1.0,0.47
CUST009253,Demand Draft,2023-10-13,12:00-12:30,14,Normal,Low,34,8,0,Friday,2023-10-04 13:00:00,Accepted,12:00-12:30,12:00-12:30,6,14,1,0,EMP013,2.0,0.11
CUST009254,Fixed Deposit,2023-03-13,14:30-15:00,21,Senior Citizen,Very High,39,8,0,Monday,2023-03-10 09:00:00,Suggested Slot,15:00-15:30,None,0,0,0,0,None,3.0,0.72
CUST009255,Personal Loan,2023-07-25,14:30-15:00,29,Normal,High,31,6,0,Tuesday,2023-07-22 23:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.83
CUST009256,Loan Inquiry,2023-01-12,10:00-10:30,15,Senior Citizen,High,8,7,0,Thursday,2023-01-10 02:00:00,Accepted,10:00-10:30,10:00-10:30,1,5,0,0,EMP011,1.0,0.86
CUST009257,Loan Approval,2023-12-07,11:00-11:30,49,Normal,Medium,7,4,0,Thursday,2023-12-05 06:00:00,Suggested Slot,12:00-12:30,None,0,0,0,1,None,3.0,0.4
CUST009258,Education Loan,2023-10-31,14:30-15:00,34,Disabled,Low,38,8,0,Tuesday,2023-10-28 20:00:00,Accepted,14:30-15:00,14:30-15:00,4,15,0,0,EMP012,4.0,0.88
CUST009259,Fixed Deposit,2023-02-25,09:30-10:00,16,Senior Citizen,High,32,3,0,Saturday,2023-02-17 11:00:00,Suggested Slot,10:30-11:00,10:30-11:00,0,0,0,1,EMP018,1.0,0.74
CUST009260,Complaint,2023-04-25,16:00-16:30,25,Normal,Medium,9,3,0,Tuesday,2023-04-14 15:00:00,Accepted,16:00-16:30,16:00-16:30,1,12,0,0,EMP009,2.0,0.7
CUST009261,KYC Update,2023-12-23,10:30-11:00,18,Normal,Very High,5,9,0,Saturday,2023-12-16 10:00:00,Suggested Slot,11:00-11:30,11:00-11:30,0,0,0,0,EMP015,1.0,0.14
CUST009262,Complaint,2023-05-31,11:30-12:00,25,Senior Citizen,Medium,22,8,1,Wednesday,2023-05-29 16:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.39
CUST009263,Cheque Deposit,2023-04-27,12:00-12:30,5,Normal,Very High,44,8,0,Thursday,2023-04-18 06:00:00,Suggested Slot,12:30-13:00,12:30-13:00,0,0,0,0,EMP004,1.0,0.83
CUST009264,Document Verification,2023-06-17,14:30-15:00,15,Normal,Medium,49,7,0,Saturday,2023-06-09 10:00:00,Suggested Slot,15:30-16:00,None,0,0,0,0,None,3.0,0.65
CUST009265,Loan Approval,2023-01-23,11:30-12:00,50,Normal,High,26,9,0,Monday,2023-01-20 07:00:00,Accepted,11:30-12:00,11:30-12:00,7,38,0,0,EMP018,3.0,0.87
CUST009266,Locker Service,2023-12-20,14:30-15:00,15,Senior Citizen,Medium,47,6,0,Wednesday,2023-12-18 16:00:00,Suggested Slot,15:30-16:00,15:30-16:00,0,0,0,1,EMP010,2.0,1.0
CUST009267,Credit Card Issue,2023-11-09,12:00-12:30,16,Senior Citizen,Low,23,6,0,Thursday,2023-11-05 18:00:00,Accepted,12:00-12:30,12:00-12:30,6,16,0,0,EMP008,5.0,0.56
CUST009268,RTGS/NEFT,2023-07-14,15:00-15:30,6,Normal,Low,39,5,0,Friday,2023-07-04 15:00:00,Suggested Slot,15:30-16:00,15:30-16:00,0,0,0,0,EMP002,5.0,0.6
CUST009269,Account Opening,2023-02-22,14:30-15:00,29,Normal,Low,9,5,0,Wednesday,2023-02-12 23:00:00,Accepted,14:30-15:00,14:30-15:00,5,32,0,0,EMP004,3.0,0.93
CUST009270,Cheque Clearance,2023-07-26,11:30-12:00,5,Normal,Low,45,5,0,Wednesday,2023-07-19 10:00:00,Suggested Slot,12:00-12:30,12:00-12:30,0,0,0,0,EMP007,3.0,0.82
CUST009271,Loan Approval,2023-01-22,12:00-12:30,47,Normal,Medium,3,3,1,Sunday,2023-01-11 08:00:00,Rejected,None,None,0,0,0,1,None,3.0,0.12
CUST009272,Loan Approval,2023-02-18,15:00-15:30,42,Normal,Medium,8,5,0,Saturday,2023-02-12 06:00:00,Accepted,15:00-15:30,15:00-15:30,5,41,0,0,EMP001,5.0,0.1
CUST009273,Cheque Clearance,2023-09-02,16:00-16:30,14,Normal,Medium,23,8,0,Saturday,2023-08-20 08:00:00,Accepted,16:00-16:30,16:00-16:30,8,17,0,1,EMP019,2.0,0.72
CUST009274,Cash Withdrawal,2023-07-30,11:00-11:30,10,Normal,Medium,23,6,1,Sunday,2023-07-23 12:00:00,Rejected,None,None,0,0,0,1,None,3.0,0.61
CUST009275,KYC Update,2023-11-18,09:30-10:00,13,Normal,Medium,49,8,0,Saturday,2023-11-13 20:00:00,Accepted,09:30-10:00,09:30-10:00,3,6,0,0,EMP002,5.0,0.96
CUST009276,Home Loan,2023-08-11,11:30-12:00,46,Normal,Medium,10,7,0,Friday,2023-07-29 01:00:00,Accepted,11:30-12:00,11:30-12:00,6,42,0,1,EMP006,4.0,0.37
CUST009277,Document Verification,2023-12-11,16:00-16:30,22,Senior Citizen,Medium,24,4,0,Monday,2023-11-27 07:00:00,Accepted,16:00-16:30,16:00-16:30,1,9,0,0,EMP019,2.0,0.89
CUST009278,Home Loan,2023-10-21,16:00-16:30,49,Senior Citizen,High,11,4,0,Saturday,2023-10-11 14:00:00,Accepted,16:00-16:30,16:00-16:30,3,37,0,0,EMP019,4.0,0.72
CUST009279,RTGS/NEFT,2023-02-17,14:30-15:00,12,Normal,Low,2,4,0,Friday,2023-02-15 08:00:00,Suggested Slot,15:30-16:00,15:30-16:00,0,0,0,0,EMP016,1.0,0.71
CUST009280,Cheque Clearance,2023-09-06,15:00-15:30,5,Senior Citizen,High,12,6,0,Wednesday,2023-08-25 04:00:00,Accepted,15:00-15:30,15:00-15:30,6,7,1,0,EMP016,1.0,0.75
CUST009281,Education Loan,2023-04-12,12:30-13:00,31,Normal,High,29,5,0,Wednesday,2023-04-08 22:00:00,Suggested Slot,14:30-15:00,14:30-15:00,0,0,0,0,EMP007,1.0,0.42
CUST009282,Education Loan,2023-03-16,10:00-10:30,33,Normal,High,47,6,0,Thursday,2023-03-10 15:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.98
CUST009283,Locker Service,2023-09-09,10:00-10:30,19,Normal,Medium,29,3,0,Saturday,2023-08-31 07:00:00,Suggested Slot,10:30-11:00,None,0,0,1,0,None,3.0,0.67
CUST009284,Cheque Deposit,2023-01-22,09:30-10:00,5,Normal,Medium,20,9,1,Sunday,2023-01-12 21:00:00,Rejected,None,None,0,0,0,0,None,3.0,1.0
CUST009285,Gold Loan,2023-08-29,16:00-16:30,46,Senior Citizen,High,37,7,0,Tuesday,2023-08-26 14:00:00,Accepted,16:00-16:30,16:00-16:30,8,55,0,0,EMP009,1.0,0.19
CUST009286,Demand Draft,2023-05-29,14:30-15:00,18,Normal,Medium,30,6,0,Monday,2023-05-26 04:00:00,Accepted,14:30-15:00,14:30-15:00,4,16,0,0,EMP014,2.0,0.77
CUST009287,Loan Inquiry,2023-06-10,10:30-11:00,24,Senior Citizen,Low,40,3,0,Saturday,2023-06-02 16:00:00,Suggested Slot,11:30-12:00,None,0,0,0,0,None,3.0,0.63
CUST009288,RTGS/NEFT,2023-02-02,12:30-13:00,12,Disabled,Low,25,6,0,Thursday,2023-01-28 13:00:00,Accepted,12:30-13:00,12:30-13:00,7,17,0,0,EMP018,4.0,0.55
CUST009289,Credit Card Issue,2023-01-04,10:30-11:00,17,Normal,High,6,5,0,Wednesday,2022-12-22 11:00:00,Accepted,10:30-11:00,10:30-11:00,2,9,0,0,EMP010,2.0,0.43
CUST009290,Passbook Update,2023-07-17,14:30-15:00,9,Normal,Medium,35,4,0,Monday,2023-07-15 01:00:00,Suggested Slot,15:30-16:00,None,0,0,0,0,None,3.0,0.89
CUST009291,Personal Loan,2023-03-07,14:00-14:30,35,Normal,Medium,2,5,0,Tuesday,2023-03-01 22:00:00,Suggested Slot,14:30-15:00,14:30-15:00,0,0,0,0,EMP011,2.0,0.95
CUST009292,Personal Loan,2023-11-16,10:30-11:00,26,Normal,Low,42,9,0,Thursday,2023-11-02 16:00:00,Suggested Slot,11:30-12:00,None,0,0,0,0,None,3.0,0.13
CUST009293,Locker Service,2023-06-03,12:00-12:30,17,Normal,High,48,7,0,Saturday,2023-05-24 08:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.49
CUST009294,Loan Inquiry,2023-08-04,09:30-10:00,18,Disabled,Very High,49,6,0,Friday,2023-07-30 23:00:00,Suggested Slot,10:00-10:30,10:00-10:30,0,0,0,0,EMP015,2.0,0.93
CUST009295,Personal Loan,2023-09-06,09:30-10:00,25,Normal,Medium,22,9,0,Wednesday,2023-08-31 20:00:00,Accepted,09:30-10:00,09:30-10:00,4,15,0,0,EMP007,1.0,0.83
CUST009296,Cash Deposit,2023-05-13,10:00-10:30,14,Senior Citizen,Medium,27,4,0,Saturday,2023-05-12 00:00:00,Accepted,10:00-10:30,10:00-10:30,1,2,0,0,EMP004,4.0,0.92
CUST009297,Document Verification,2023-11-27,11:30-12:00,17,Senior Citizen,Low,27,4,0,Monday,2023-11-24 04:00:00,Accepted,11:30-12:00,11:30-12:00,1,4,0,0,EMP018,3.0,0.38
CUST009298,Loan Inquiry,2023-11-18,15:00-15:30,24,Normal,High,16,6,0,Saturday,2023-11-16 22:00:00,Suggested Slot,16:00-16:30,16:00-16:30,0,0,1,0,EMP015,2.0,0.21
CUST009299,Demand Draft,2023-11-16,10:00-10:30,17,Normal,High,27,6,0,Thursday,2023-11-13 21:00:00,Suggested Slot,10:30-11:00,None,0,0,0,0,None,3.0,0.94
CUST009300,Document Verification,2023-09-02,10:00-10:30,24,Normal,Medium,20,3,0,Saturday,2023-08-23 22:00:00,Suggested Slot,11:00-11:30,None,0,0,0,0,None,3.0,0.99
CUST009301,Debit Card Issue,2023-11-16,14:30-15:00,14,Normal,Low,8,7,0,Thursday,2023-11-09 21:00:00,Accepted,14:30-15:00,14:30-15:00,8,20,0,0,EMP018,3.0,0.84
CUST009302,Complaint,2023-12-31,10:00-10:30,15,Normal,High,36,9,1,Sunday,2023-12-24 08:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.68
CUST009303,RTGS/NEFT,2023-10-06,09:30-10:00,6,Senior Citizen,Medium,1,3,0,Friday,2023-10-02 20:00:00,Accepted,09:30-10:00,09:30-10:00,1,5,1,0,EMP019,3.0,0.62
CUST009304,Demand Draft,2023-10-14,12:00-12:30,14,Normal,Medium,41,7,0,Saturday,2023-10-12 18:00:00,Accepted,12:00-12:30,12:00-12:30,8,18,0,0,EMP008,3.0,0.88
CUST009305,Home Loan,2023-06-23,14:00-14:30,43,Normal,Medium,41,3,0,Friday,2023-06-19 23:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.82
CUST009306,Debit Card Issue,2023-01-15,12:30-13:00,17,Normal,Medium,30,4,1,Sunday,2023-01-10 18:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.67
CUST009307,Education Loan,2023-06-15,12:00-12:30,32,Senior Citizen,Low,7,5,0,Thursday,2023-06-13 00:00:00,Accepted,12:00-12:30,12:00-12:30,3,23,0,0,EMP004,3.0,0.65
CUST009308,Loan Approval,2023-12-29,15:30-16:00,48,Normal,Medium,45,5,0,Friday,2023-12-21 21:00:00,Suggested Slot,16:00-16:30,16:00-16:30,0,0,0,0,EMP017,4.0,0.63
CUST009309,Document Verification,2023-11-20,09:30-10:00,19,Normal,Low,27,8,0,Monday,2023-11-12 06:00:00,Suggested Slot,10:00-10:30,10:00-10:30,0,0,0,0,EMP004,4.0,0.69
CUST009310,Cheque Deposit,2023-01-16,11:30-12:00,7,Normal,High,27,6,0,Monday,2023-01-07 02:00:00,Accepted,11:30-12:00,11:30-12:00,1,4,1,0,EMP003,2.0,0.89
CUST009311,Gold Loan,2023-12-29,11:30-12:00,45,Normal,Medium,3,8,0,Friday,2023-12-17 03:00:00,Accepted,11:30-12:00,11:30-12:00,1,9,0,0,EMP004,5.0,0.88
CUST009312,Loan Inquiry,2023-06-24,09:30-10:00,18,Normal,High,23,3,0,Saturday,2023-06-17 05:00:00,Suggested Slot,10:00-10:30,10:00-10:30,0,0,1,0,EMP018,5.0,0.96
CUST009313,Education Loan,2023-12-03,11:00-11:30,33,Normal,Medium,35,7,1,Sunday,2023-11-23 12:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.14
CUST009314,RTGS/NEFT,2023-06-14,16:00-16:30,7,Normal,Medium,17,6,0,Wednesday,2023-06-07 09:00:00,Accepted,16:00-16:30,16:00-16:30,7,12,0,0,EMP007,3.0,0.28
CUST009315,Loan Approval,2023-07-31,11:30-12:00,50,Normal,Low,15,4,0,Monday,2023-07-24 18:00:00,Suggested Slot,12:00-12:30,None,0,0,0,0,None,3.0,0.33
CUST009316,Credit Card Issue,2023-01-03,11:30-12:00,19,Normal,Medium,32,7,0,Tuesday,2022-12-30 19:00:00,Suggested Slot,12:30-13:00,None,0,0,0,0,None,3.0,0.3
CUST009317,Cash Withdrawal,2023-07-20,12:30-13:00,14,Normal,Medium,11,4,0,Thursday,2023-07-10 11:00:00,Suggested Slot,14:30-15:00,14:30-15:00,0,0,0,0,EMP004,5.0,0.43
CUST009318,Home Loan,2023-08-08,12:30-13:00,43,Normal,Medium,47,6,0,Tuesday,2023-07-26 18:00:00,Suggested Slot,14:30-15:00,None,0,0,0,0,None,3.0,0.11
CUST009319,Cheque Clearance,2023-11-20,09:30-10:00,14,Senior Citizen,Medium,9,9,0,Monday,2023-11-15 13:00:00,Suggested Slot,10:30-11:00,10:30-11:00,0,0,0,0,EMP018,5.0,0.67
CUST009320,Loan Inquiry,2023-10-04,10:30-11:00,19,Normal,Low,41,9,0,Wednesday,2023-09-28 10:00:00,Suggested Slot,11:30-12:00,None,0,0,0,0,None,3.0,0.32
CUST009321,Home Loan,2023-09-26,14:00-14:30,41,Normal,Medium,36,9,0,Tuesday,2023-09-24 00:00:00,Accepted,14:00-14:30,14:00-14:30,5,20,0,0,EMP008,3.0,0.85
CUST009322,Credit Card Issue,2023-01-18,14:00-14:30,16,Senior Citizen,High,48,8,0,Wednesday,2023-01-16 14:00:00,Accepted,14:00-14:30,14:00-14:30,8,16,0,0,EMP008,2.0,0.98
CUST009323,Gold Loan,2023-03-06,15:30-16:00,45,Normal,Very High,30,4,0,Monday,2023-02-23 05:00:00,Rejected,None,None,0,0,0,1,None,3.0,0.69
CUST009324,Locker Service,2023-04-20,16:00-16:30,19,Disabled,Medium,21,4,0,Thursday,2023-04-14 20:00:00,Accepted,16:00-16:30,16:00-16:30,3,18,0,0,EMP013,4.0,0.12
CUST009325,Loan Approval,2023-03-20,14:00-14:30,42,Normal,Low,42,8,0,Monday,2023-03-16 11:00:00,Accepted,14:00-14:30,14:00-14:30,9,48,0,0,EMP018,4.0,0.65
CUST009326,Other,2023-06-23,10:30-11:00,13,Normal,Low,36,4,0,Friday,2023-06-20 01:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.37
CUST009327,Personal Loan,2023-08-16,14:00-14:30,29,Normal,Low,19,8,0,Wednesday,2023-08-13 14:00:00,Accepted,14:00-14:30,14:00-14:30,7,26,0,0,EMP011,1.0,0.79
CUST009328,Personal Loan,2023-01-29,14:30-15:00,31,Normal,Low,12,6,1,Sunday,2023-01-18 20:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.88
CUST009329,Document Verification,2023-03-21,14:30-15:00,22,Normal,High,31,5,0,Tuesday,2023-03-09 21:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.84
CUST009330,Account Opening,2023-04-19,09:30-10:00,35,Senior Citizen,Very High,15,4,0,Wednesday,2023-04-15 09:00:00,Accepted,09:30-10:00,09:30-10:00,4,37,1,0,EMP002,4.0,0.69
CUST009331,Account Opening,2023-06-13,12:00-12:30,34,Normal,High,13,4,0,Tuesday,2023-06-03 23:00:00,Suggested Slot,14:00-14:30,None,0,0,0,0,None,3.0,0.86
CUST009332,Loan Inquiry,2023-03-15,12:30-13:00,25,Normal,Medium,33,8,0,Wednesday,2023-03-06 00:00:00,Accepted,12:30-13:00,12:30-13:00,7,19,0,0,EMP004,3.0,0.41
CUST009333,KYC Update,2023-05-08,16:00-16:30,10,Senior Citizen,Medium,42,9,0,Monday,2023-04-26 19:00:00,Accepted,16:00-16:30,16:00-16:30,9,12,0,0,EMP017,4.0,0.15
CUST009334,Document Verification,2023-05-30,15:00-15:30,15,Normal,Low,40,3,0,Tuesday,2023-05-16 02:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.45
CUST009335,Cash Withdrawal,2023-01-15,11:00-11:30,13,Normal,Low,31,5,1,Sunday,2023-01-01 19:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.79
CUST009336,Cash Deposit,2023-02-15,11:00-11:30,7,Normal,Low,44,4,1,Wednesday,2023-02-04 01:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.33
CUST009337,Cash Withdrawal,2023-03-20,16:00-16:30,14,Normal,Medium,26,4,0,Monday,2023-03-17 05:00:00,Suggested Slot,16:00-16:30,16:00-16:30,0,0,0,0,EMP017,3.0,0.64
CUST009338,Loan Approval,2023-03-02,14:30-15:00,49,Normal,Low,37,9,0,Thursday,2023-02-17 11:00:00,Accepted,14:30-15:00,14:30-15:00,9,53,1,0,EMP009,1.0,0.98
CUST009339,Cash Deposit,2023-01-10,09:30-10:00,11,Normal,Medium,17,6,0,Tuesday,2023-01-04 06:00:00,Suggested Slot,10:30-11:00,None,0,0,0,0,None,3.0,0.63
CUST009340,Document Verification,2023-11-01,15:30-16:00,25,Normal,Medium,2,9,0,Wednesday,2023-10-21 11:00:00,Accepted,15:30-16:00,15:30-16:00,6,19,0,0,EMP010,2.0,0.74
CUST009341,Locker Service,2023-01-22,14:30-15:00,18,Normal,Medium,12,6,1,Sunday,2023-01-13 10:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.92
CUST009342,Demand Draft,2023-10-02,09:30-10:00,18,Disabled,High,27,8,0,Monday,2023-09-30 14:00:00,Accepted,09:30-10:00,09:30-10:00,1,4,1,0,EMP007,3.0,0.95
CUST009343,Home Loan,2023-01-02,12:00-12:30,45,Normal,Medium,2,3,0,Monday,2022-12-22 04:00:00,Rejected,None,None,0,0,1,0,None,3.0,0.8
CUST009344,Passbook Update,2023-01-04,09:30-10:00,5,Normal,Medium,19,3,0,Wednesday,2022-12-29 16:00:00,Accepted,09:30-10:00,09:30-10:00,1,4,1,0,EMP004,5.0,0.89
CUST009345,Credit Card Issue,2023-10-18,10:30-11:00,20,Normal,Medium,12,5,0,Wednesday,2023-10-16 04:00:00,Accepted,10:30-11:00,10:30-11:00,5,22,0,0,EMP003,2.0,0.42
CUST009346,Cash Withdrawal,2023-12-15,10:30-11:00,7,Senior Citizen,Low,9,3,0,Friday,2023-12-09 19:00:00,Accepted,10:30-11:00,10:30-11:00,4,11,0,0,EMP019,4.0,0.72
CUST009347,Debit Card Issue,2023-10-28,14:30-15:00,17,Normal,Medium,21,3,0,Saturday,2023-10-23 21:00:00,Suggested Slot,15:00-15:30,None,0,0,0,0,None,3.0,0.71
CUST009348,Education Loan,2023-08-09,16:00-16:30,27,Normal,Medium,9,3,0,Wednesday,2023-07-26 14:00:00,Suggested Slot,16:00-16:30,16:00-16:30,0,0,0,1,EMP017,3.0,0.46
CUST009349,Cash Withdrawal,2023-12-23,10:00-10:30,15,Normal,Low,35,6,0,Saturday,2023-12-09 15:00:00,Accepted,10:00-10:30,10:00-10:30,6,14,0,0,EMP002,1.0,0.85
CUST009350,Locker Service,2023-08-19,15:30-16:00,12,Normal,Medium,42,4,0,Saturday,2023-08-09 23:00:00,Suggested Slot,16:00-16:30,16:00-16:30,0,0,0,0,EMP019,2.0,0.35
CUST009351,Other,2023-05-29,10:00-10:30,10,Senior Citizen,Medium,33,3,0,Monday,2023-05-27 11:00:00,Suggested Slot,11:00-11:30,11:00-11:30,0,0,0,0,EMP009,3.0,0.91
CUST009352,Home Loan,2023-07-20,15:00-15:30,43,Disabled,Medium,5,9,1,Thursday,2023-07-07 05:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.35
CUST009353,RTGS/NEFT,2023-09-19,15:00-15:30,10,Normal,Medium,29,6,0,Tuesday,2023-09-06 17:00:00,Accepted,15:00-15:30,15:00-15:30,7,14,0,0,EMP001,4.0,0.43
CUST009354,Demand Draft,2023-09-03,09:30-10:00,13,Normal,High,19,5,1,Sunday,2023-08-25 14:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.71
CUST009355,Home Loan,2023-11-22,14:00-14:30,49,Normal,Low,41,8,0,Wednesday,2023-11-13 21:00:00,Suggested Slot,14:30-15:00,None,0,0,0,0,None,3.0,0.91
